sample	genome	completeness	contamination	d	p	c	o	f	g	s	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings	completeness_model_used	translation_table_used	coding_density	contig_n50	average_gene_length	genome_size	gc_content	total_coding_sequences	total_contigs	max_contig_length	additional_notes
WM20	WM20_S15_032	89.54	4.66	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	s__	NA	NA	NA	NA	NA	GCA_029946075.1	95	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium sp029946075	91.99	0.493	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_902826195.1, s__Bradyrhizobium sp902826195, 95.0, 84.81, 0.155; GCF_030413175.1, s__Bradyrhizobium sp030413175, 95.0, 84.59, 0.213; GCF_023101085.1, s__Bradyrhizobium sp023101085, 95.0, 84.58, 0.212; GCF_018596315.1, s__Bradyrhizobium sp018596315, 95.0, 84.31, 0.219; GCF_001440395.1, s__Bradyrhizobium jicamae, 95.0, 84.31, 0.196; GCF_018130385.1, s__Bradyrhizobium sp018130385, 95.0, 84.27, 0.214; GCF_001440475.1, s__Bradyrhizobium lablabi, 95.0, 84.26, 0.2; GCF_023100945.1, s__Bradyrhizobium sp023100945, 95.0, 84.25, 0.205; GCA_023387735.1, s__Bradyrhizobium sp023387735, 95.0, 84.25, 0.196; GCF_003062295.1, s__Bradyrhizobium algeriense, 95.0, 84.18, 0.211; GCF_023073415.1, s__Bradyrhizobium sp023073415, 95.0, 84.09, 0.203; GCF_005937885.2, s__Bradyrhizobium sp005937885, 95.0, 83.98, 0.177; GCF_001693515.2, s__Bradyrhizobium paxllaeri, 95.0, 83.97, 0.203; GCF_900099825.1, s__Bradyrhizobium ottawaense_A, 95.0, 83.93, 0.179; GCF_029051645.1, s__Bradyrhizobium sp029051645, 95.0, 83.92, 0.184; GCF_018131075.1, s__Bradyrhizobium sp018131075, 95.0, 83.91, 0.162; GCA_023422775.1, s__Bradyrhizobium sp023422775, 95.0, 83.88, 0.173; GCF_900103365.1, s__Bradyrhizobium sp900103365, 95.0, 83.83, 0.176; GCF_029714305.1, s__Bradyrhizobium sp029714305, 95.0, 83.78, 0.174; GCA_017305715.1, s__Bradyrhizobium sp017305715, 95.0, 83.76, 0.161; GCF_001693385.1, s__Bradyrhizobium icense, 95.0, 83.75, 0.189; GCF_018131065.1, s__Bradyrhizobium sp018131065, 95.0, 83.75, 0.163; GCF_001440405.1, s__Bradyrhizobium valentinum, 95.0, 83.72, 0.177; GCF_018130065.1, s__Bradyrhizobium sp018130065, 95.0, 83.72, 0.165; GCF_009930815.1, s__Bradyrhizobium sp009930815, 95.0, 83.7, 0.193; GCF_018130145.1, s__Bradyrhizobium sp018130145, 95.0, 83.7, 0.159; GCF_001693485.1, s__Bradyrhizobium sp001693485, 95.0, 83.66, 0.171; GCF_018398875.1, s__Bradyrhizobium sp018398875, 95.0, 83.62, 0.163; GCF_000472965.1, s__Bradyrhizobium murdochi, 95.0, 83.51, 0.178; GCF_018398895.1, s__Bradyrhizobium sp018398895, 95.0, 83.44, 0.16; GCF_020329435.1, s__Bradyrhizobium hereditatis, 95.0, 83.37, 0.156; GCF_013114825.1, s__Bradyrhizobium australiense, 95.0, 83.33, 0.168; GCF_018130165.1, s__Bradyrhizobium sp018130165, 95.0, 83.33, 0.156; GCF_022844465.1, s__Bradyrhizobium sp022844465, 95.0, 83.3, 0.173; GCF_001440415.1, s__Bradyrhizobium retamae, 95.0, 83.3, 0.171; GCF_013114835.1, s__Bradyrhizobium archetypum, 95.0, 83.27, 0.164	74.3	11	0.99578	Genome has more than 10.0% of markers with multiple hits	Neural Network (Specific Model)	11	0.867	40565	296.599403404106	5839115	0.63	5699	233	180674	None
WM20	WM20_S15_033	97.79	8.78	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Polaromonas	s__	NA	NA	NA	NA	NA	GCF_016185115.1	95	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polaromonas;s__Polaromonas sp016185115	88.07	0.475	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polaromonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	NA	74.46	11	0.99277	Genome has more than 15.8% of markers with multiple hits	Gradient Boost (General Model)	11	0.91	69723	314.22705809895297	5039807	0.6	4871	114	423684	None
WM20	WM20_S15_034	92.91	5.21	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Actinomycetales	f__Microbacteriaceae	g__Rhodoglobus	s__Rhodoglobus sp903920435	GCA_903920435.1	95	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp903920435	98.28	0.86	GCA_903920435.1	95	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp903920435	98.28	0.86	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_001725325.1, s__Rhodoglobus sp001725325, 95.0, 86.78, 0.354; GCA_025463515.1, s__Rhodoglobus sp025463515, 95.0, 85.47, 0.253	71.5	11	NA	Genome has more than 15.8% of markers with multiple hits	Gradient Boost (General Model)	11	0.94	18554	290.8215517241379	3220538	0.69	3480	248	63606	None
WM20	WM20_S15_035	84.11	6.5	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Afipia	s__Afipia broomeae	GCF_000314675.2	95	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Afipia;s__Afipia broomeae	97.66	0.838	GCF_000314675.2	95	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Afipia;s__Afipia broomeae	97.66	0.838	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Afipia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000497575.1, s__Afipia sp000497575, 95.0, 90.46, 0.542; GCA_017474385.1, s__Afipia sp017474385, 95.0, 89.35, 0.405; GCF_014203115.1, s__Afipia massiliensis, 95.0, 86.15, 0.265; GCF_000308295.2, s__Afipia birgiae, 95.0, 85.81, 0.25; GCF_001006325.2, s__Afipia massiliensis_A, 95.0, 85.57, 0.255; GCA_030652315.1, s__Afipia sp030652315, 95.0, 85.47, 0.224; GCF_000336555.1, s__Afipia clevelandensis, 95.0, 85.1, 0.212; GCA_024707075.1, s__Afipia sp024707075, 95.0, 85.01, 0.178; GCA_024508675.1, s__Afipia sp024508675, 95.0, 84.83, 0.199; GCA_017308595.1, s__Afipia sp017308595, 95.0, 84.48, 0.155; GCF_021502575.1, s__Afipia sp021502575, 95.0, 84.03, 0.158	74.48	11	NA	NA	Neural Network (Specific Model)	11	0.879	14938	283.0345192714951	4553924	0.61	4722	403	109925	None
WM20	WM20_S15_036	88.33	2.01	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Actinomycetales	f__Microbacteriaceae	g__Rhodoglobus	s__	NA	NA	NA	NA	NA	GCA_020160915.1	95	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp020160915	92.66	0.688	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	NA	75.35	11	0.99699	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	Neural Network (Specific Model)	11	0.933	29884	292.0847559149446	3127462	0.67	3339	162	109556	None
WM20	WM20_S15_037	88.09	6.74	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Afipia	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Afipia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_024707075.1, s__Afipia sp024707075, 95.0, 85.9, 0.277; GCA_017474385.1, s__Afipia sp017474385, 95.0, 85.05, 0.217; GCF_000314675.2, s__Afipia broomeae, 95.0, 84.92, 0.224; GCF_021502575.1, s__Afipia sp021502575, 95.0, 84.73, 0.247; GCA_030652315.1, s__Afipia sp030652315, 95.0, 84.5, 0.203; GCF_001006325.2, s__Afipia massiliensis_A, 95.0, 84.34, 0.228; GCF_014203115.1, s__Afipia massiliensis, 95.0, 84.31, 0.209; GCF_000497575.1, s__Afipia sp000497575, 95.0, 84.21, 0.198; GCF_000308295.2, s__Afipia birgiae, 95.0, 83.7, 0.196; GCA_017308575.1, s__Afipia sp001897905, 95.0, 82.75, 0.153	75.01	11	0.98471	NA	Neural Network (Specific Model)	11	0.867	42777	288.9368855682265	5075254	0.61	5086	189	130222	None
WM20	WM20_S15_038	98.34	0.11	d__Bacteria	p__Patescibacteria	c__Saccharimonadia	o__Saccharimonadales	f__UBA1547	g__UBA1547	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA1547;g__UBA1547;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	NA	73.66	11	0.95995	NA	Gradient Boost (General Model)	11	0.917	44327	296.22460496613996	857304	0.46	886	31	136417	None
WM20	WM20_S15_039	84.4	3.28	d__Bacteria	p__Bacteroidota	c__Kapaibacteriia	o__Kapaibacteriales	f__Kapaibacteriaceae	g__Kapaibacterium	s__	NA	NA	NA	NA	NA	GCA_018266735.1	95	d__Bacteria;p__Bacteroidota;c__Kapaibacteriia;o__Kapaibacteriales;f__Kapaibacteriaceae;g__Kapaibacterium;s__Kapaibacterium sp018266735	89.72	0.506	d__Bacteria;p__Bacteroidota;c__Kapaibacteriia;o__Kapaibacteriales;f__Kapaibacteriaceae;g__Kapaibacterium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	NA	71.56	11	0.99293	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	Gradient Boost (General Model)	11	0.947	6702	321.3945215225898	2852661	0.55	2811	472	28254	None
WM20	WM20_S15_040	86.97	1.26	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9973	f__UBA2100	g__UBA10103	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9973;f__UBA2100;g__UBA10103;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	NA	68.88	11	0.9475	NA	Gradient Boost (General Model)	11	0.906	156403	273.82974559686886	1386642	0.55	1533	47	678841	None
WM20	WM20_S15_041	77.56	2.33	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Limisphaerales	f__SXQI01	g__	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Limisphaerales;f__SXQI01;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	NA	70.15	11	0.85117	NA	Gradient Boost (General Model)	11	0.925	14871	359.2206175298805	4668549	0.59	4016	377	49850	None
WM20	WM20_S15_042	100	0.07	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9973	f__UBA2100	g__UBA10103	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9973;f__UBA2100;g__UBA10103;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	NA	68.86	11	0.98494	NA	Gradient Boost (General Model)	11	0.9	323131	294.1792452830189	1140930	0.54	1166	7	487774	None
WM20	WM20_S15_043	79.7	1.78	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Afipia	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Afipia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_024707075.1, s__Afipia sp024707075, 95.0, 83.79, 0.176; GCF_001006325.2, s__Afipia massiliensis_A, 95.0, 83.76, 0.191; GCF_014203115.1, s__Afipia massiliensis, 95.0, 83.58, 0.194; GCF_000308295.2, s__Afipia birgiae, 95.0, 83.51, 0.176; GCA_030652315.1, s__Afipia sp030652315, 95.0, 83.48, 0.184; GCF_021502575.1, s__Afipia sp021502575, 95.0, 83.03, 0.167	67.94	11	0.98972	NA	Neural Network (Specific Model)	11	0.879	73429	300.3212121212121	4223266	0.61	4125	119	186805	None
WM20	WM20_S15_044	78.93	3.96	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingorhabdus_B	s__Sphingorhabdus_B sp013823985	GCA_013823985.1	95	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__Sphingorhabdus_B sp013823985	96.34	0.723	GCA_013823985.1	95	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__Sphingorhabdus_B sp013823985	96.34	0.723	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_009768975.1, s__Sphingorhabdus_B lacus, 95.0, 88.45, 0.417; GCF_007280415.1, s__Sphingorhabdus_B contaminans, 95.0, 86.2, 0.187	64.55	11	NA	NA	Neural Network (Specific Model)	11	0.922	6744	270.55765472312703	2694654	0.56	3070	449	36391	None
WM20	WM20_S15_045	75.3	4.4	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__P52-10	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__P52-10;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	NA	56.84	11	0.98018	NA	Gradient Boost (General Model)	11	0.865	8572	260.95737483085253	6676213	0.63	7390	922	56001	None
WM20	WM20_S15_046	68.6	4.16	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas_O	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas_O;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	NA	56.7	11	0.92038	NA	Neural Network (Specific Model)	11	0.936	5861	261.10332271279015	1833701	0.64	2197	347	20508	None
WM20	WM20_S15_047	81.29	1.74	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Ferruginibacter	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	NA	55.33	11	0.97228	NA	Gradient Boost (General Model)	11	0.904	9334	307.3993829276654	2971054	0.38	2917	395	31079	None
WM20	WM20_S15_048	54.9	3.44	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__DSM-16500	f__DSM-16500	g__	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	NA	46.65	11	0.83608	NA	Gradient Boost (General Model)	11	0.899	3820	297.1205501618123	1223255	0.38	1236	322	10460	None
WM20	WM20_S15_049	57.74	2.31	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Hydrogenophaga	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Hydrogenophaga;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_018993155.1, s__Hydrogenophaga sp018993155, 95.0, 89.27, 0.327; GCF_026125825.1, s__Hydrogenophaga sp026125825, 95.0, 88.9, 0.253; GCF_001571225.1, s__Hydrogenophaga palleronii, 95.0, 88.8, 0.205; GCA_003599455.1, s__Hydrogenophaga sp003599455, 95.0, 88.52, 0.195; GCF_019264445.1, s__Hydrogenophaga sp019264445, 95.0, 88.09, 0.169; GCF_005503365.1, s__Hydrogenophaga sp005503365, 95.0, 87.72, 0.182	45.62	11	0.98225	NA	Neural Network (Specific Model)	11	0.922	4724	254.64616782793092	2731802	0.66	3301	592	21283	None
WM20	WM20_S15_050	57.22	0.45	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__SMXS01	f__SMXS01	g__RI-34	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__SMXS01;f__SMXS01;g__RI-34;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_943329845.2, s__RI-34 sp943329845, 95.0, 90.36, 0.383; GCA_022844405.1, s__RI-34 sp022844405, 95.0, 90.23, 0.323; GCA_945872035.1, s__RI-34 sp945872035, 95.0, 89.87, 0.219; GCA_945907245.1, s__RI-34 sp945907245, 95.0, 89.38, 0.31	46.63	11	0.97689	NA	Gradient Boost (General Model)	11	0.899	4554	240.03434769508888	2652539	0.66	3319	603	18542	None
WM21	WM21_S16_001	99.99	0.23	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__B-17B0	f__B-17BO	g__PALSA-968	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__B-17B0;f__B-17BO;g__PALSA-968;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	NA	98.53	11	0.91908	NA	Neural Network (Specific Model)	11	0.936	286683	362.07104895104897	4144187	0.42	3575	30	355434	None
WM21	WM21_S16_002	100	1.15	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Sediminibacterium	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	NA	97.56	11	0.98381	NA	Gradient Boost (General Model)	11	0.895	185585	340.16299196373376	5529178	0.45	4853	51	784487	None
WM21	WM21_S16_003	99.79	0.19	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Ferruginibacter	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	NA	97.76	11	0.9763	NA	Gradient Boost (General Model)	11	0.893	452414	358.4343029087262	5999289	0.4	4985	59	1037643	None
WM21	WM21_S16_004	99.9	0.16	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__NS11-12g	f__UKL13-3	g__UKL13-3	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__NS11-12g;f__UKL13-3;g__UKL13-3;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	NA	96.54	11	0.97036	NA	Neural Network (Specific Model)	11	0.911	313732	361.1961136023916	3971557	0.42	3345	40	627948	None
WM21	WM21_S16_005	100	0.91	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__NS11-12g	f__UBA9320	g__JABWCE01	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__NS11-12g;f__UBA9320;g__JABWCE01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	NA	96.01	11	0.95253	NA	Gradient Boost (General Model)	11	0.916	156372	352.0703546099291	4057506	0.36	3525	58	288446	None
WM21	WM21_S16_006	99.47	0.16	d__Bacteria	p__Bacteroidota	c__Kapaibacteriia	o__Kapaibacteriales	f__Kapaibacteriaceae	g__Kapaibacterium	s__	NA	NA	NA	NA	NA	GCA_018266735.1	95	d__Bacteria;p__Bacteroidota;c__Kapaibacteriia;o__Kapaibacteriales;f__Kapaibacteriaceae;g__Kapaibacterium;s__Kapaibacterium sp018266735	89.4	0.626	d__Bacteria;p__Bacteroidota;c__Kapaibacteriia;o__Kapaibacteriales;f__Kapaibacteriaceae;g__Kapaibacterium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	NA	97.8	11	0.9944	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	Gradient Boost (General Model)	11	0.952	72675	376.2773224043716	3462589	0.56	2928	92	177944	None
WM21	WM21_S16_007	100	2.68	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Paucibacter	s__	NA	NA	NA	NA	NA	GCA_018780645.1	95	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paucibacter;s__Paucibacter sp018780645	90.71	0.664	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paucibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_004362525.1, s__Paucibacter toxinivorans, 95.0, 90.85, 0.612	97.44	11	0.99635	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	Neural Network (Specific Model)	11	0.916	71038	335.3690596562184	6507553	0.66	5934	167	262318	None
WM21	WM21_S16_008	100	0.27	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Sediminibacterium	s__	NA	NA	NA	NA	NA	GCA_008080615.1	95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__Sediminibacterium sp008080615	89.84	0.589	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	NA	95.73	11	0.99073	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	Gradient Boost (General Model)	11	0.933	111777	349.66133246244283	3439949	0.35	3062	78	260752	None
WM21	WM21_S16_009	100	2.85	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Novosphingobium	s__	NA	NA	NA	NA	NA	GCF_025938155.1	95	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium sp025938155	83.97	0.167	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_020179425.1, s__Novosphingobium percolationis, 95.0, 84.07, 0.182	94.2	11	0.98799	NA	Neural Network (Specific Model)	11	0.911	38329	312.8362854251012	4065944	0.64	3952	184	99038	None
